,gene,transcript,protein_change,score,pvalue,qvalue,info
7441,POLR1D,ENST00000399697,.,.,0,1,.
7442,POLR1E,ENST00000377798,.,.,0,1,.
7443,POLR2B,ENST00000381227,.,.,0,1,.
7444,POLR2C,ENST00000219252,.,.,0,1,.
7445,POLR2E,ENST00000215587,.,.,0,1,.
7446,POLR2F,ENST00000442738,.,.,0,1,.
7447,POLR2H,ENST00000456318,.,.,0,1,.
7448,POLR2I,ENST00000221859,.,.,0,1,.
7449,POLR2L,ENST00000322028,.,.,0,1,.
7450,POLR3A,ENST00000372371,.,.,0,1,.
7451,POLR3B,ENST00000228347,.,.,0,1,.
7452,POLR3C,ENST00000334163,.,.,0,1,.
7453,POLR3D,ENST00000397802,.,.,0,1,.
7454,POLR3E,ENST00000299853,.,.,0,1,.
7455,POLR3F,ENST00000377603,.,.,0,1,.
7456,POLR3GL,ENST00000369314,.,.,0,1,.
7457,POM121L2,ENST00000444565,.,.,0,1,.
7458,POMC,ENST00000405623,.,.,0,1,.
7459,POMZP3,ENST00000310842,.,.,0,1,.
7460,PON3,ENST00000265627,.,.,0,1,.
7461,POP4,ENST00000585603,.,.,0,1,.
7462,POP5,ENST00000357500,.,.,0,1,.
7463,POPDC2,ENST00000264231,.,.,0,1,.
7464,POR,ENST00000461988,.,.,0,1,.
7465,PORCN,ENST00000326194,.,.,0,1,.
7466,POSTN,ENST00000379747,.,.,0,1,.
7467,POTEA,ENST00000519951,.,.,0,1,.
7468,POTEF,ENST00000357462,.,.,0,1,.
7469,POU2AF1,ENST00000393067,.,.,0,1,.
7470,POU2F1,ENST00000367866,.,.,0,1,.
7471,POU2F2,ENST00000526816,.,.,0,1,.
7472,POU2F3,ENST00000260264,.,.,0,1,.
7473,POU4F1,ENST00000377208,.,.,0,1,.
7474,POU6F1,ENST00000389243,.,.,0,1,.
7475,PPA2,ENST00000341695,.,.,0,1,.
7476,PPAN,ENST00000556468,.,.,0,1,.
7477,PPAP2B,ENST00000371250,.,.,0,1,.
7478,PPAP2C,ENST00000327790,.,.,0,1,.
7479,PPAPDC2,ENST00000381883,.,.,0,1,.
7480,PPARA,ENST00000396000,.,.,0,1,.
7481,PPARG,ENST00000287820,.,.,0,1,.
7482,PPARGC1A,ENST00000264867,.,.,0,1,.
7483,PPARGC1B,ENST00000309241,.,.,0,1,.
7484,PPAT,ENST00000264220,.,.,0,1,.
7485,PPCS,ENST00000372561,.,.,0,1,.
7486,PPDPF,ENST00000370179,.,.,0,1,.
7487,PPEF1,ENST00000361511,.,.,0,1,.
7488,PPEF2,ENST00000286719,.,.,0,1,.
7489,PPFIA3,ENST00000334186,.,.,0,1,.
7490,PPFIBP2,ENST00000299492,.,.,0,1,.
7491,PPIA,ENST00000468812,.,.,0,1,.
7492,PPIAL4G,ENST00000419275,.,.,0,1,.
7493,PPIC,ENST00000306442,.,.,0,1,.
7494,PPID,ENST00000307720,.,.,0,1,.
7495,PPIE,ENST00000372830,.,.,0,1,.
7496,PPIF,ENST00000225174,.,.,0,1,.
7497,PPIG,ENST00000260970,.,.,0,1,.
7498,PPIL1,ENST00000373699,.,.,0,1,.
7499,PPIL2,ENST00000412327,.,.,0,1,.
7500,PPIL3,ENST00000286175,.,.,0,1,.
7501,PPIL4,ENST00000253329,.,.,0,1,.
7502,PPIP5K1,ENST00000420765,.,.,0,1,.
7503,PPL,ENST00000345988,.,.,0,1,.
7504,PPM1A,ENST00000325642,.,.,0,1,.
7505,PPM1B,ENST00000282412,.,.,0,1,.
7506,PPM1D,ENST00000305921,.,.,0,1,.
7507,PPM1F,ENST00000263212,.,.,0,1,.
7508,PPM1G,ENST00000344034,.,.,0,1,.
7509,PPM1J,ENST00000309276,.,.,0,1,.
7510,PPME1,ENST00000328257,.,.,0,1,.
7511,PPP1CA,ENST00000312989,.,.,0,1,.
7512,PPP1CB,ENST00000395366,.,.,0,1,.
7513,PPP1R11,ENST00000376772,.,.,0,1,.
7514,PPP1R12C,ENST00000263433,.,.,0,1,.
7515,PPP1R13B,ENST00000202556,.,.,0,1,.
7516,PPP1R14A,ENST00000301242,.,.,0,1,.
7517,PPP1R14C,ENST00000361131,.,.,0,1,.
7518,PPP1R15A,ENST00000200453,.,.,0,1,.
7519,PPP1R15B,ENST00000367188,.,.,0,1,.
7520,PPP1R16A,ENST00000292539,.,.,0,1,.
7521,PPP1R1A,ENST00000257905,.,.,0,1,.
7522,PPP1R1C,ENST00000280295,.,.,0,1,.
7523,PPP1R2,ENST00000328432,.,.,0,1,.
7524,PPP1R21,ENST00000294952,.,.,0,1,.
7525,PPP1R26,ENST00000356818,.,.,0,1,.
7526,PPP1R35,ENST00000292330,.,.,0,1,.
7527,PPP1R36,ENST00000298705,.,.,0,1,.
7528,PPP1R3B,ENST00000310455,.,.,0,1,.
7529,PPP1R3D,ENST00000370996,.,.,0,1,.
7530,PPP1R3G,ENST00000405617,.,.,0,1,.
7531,PPP1R8,ENST00000311772,.,.,0,1,.
7532,PPP1R9A,ENST00000433360,.,.,0,1,.
7533,PPP2CB,ENST00000221138,.,.,0,1,.
7534,PPP2R1A,ENST00000322088,.,.,0,1,.
7535,PPP2R2A,ENST00000315985,.,.,0,1,.
7536,PPP2R2C,ENST00000382599,.,.,0,1,.
7537,PPP2R3A,ENST00000264977,.,.,0,1,.
7538,PPP2R4,ENST00000393370,.,.,0,1,.
7539,PPP2R5A,ENST00000261461,.,.,0,1,.
7540,PPP2R5C,ENST00000422945,.,.,0,1,.
7541,PPP2R5D,ENST00000485511,.,.,0,1,.
7542,PPP3CA,ENST00000394854,.,.,0,1,.
7543,PPP3R1,ENST00000234310,.,.,0,1,.
7544,PPP4R1,ENST00000400556,.,.,0,1,.
7545,PPP4R4,ENST00000304338,.,.,0,1,.
7546,PPP5C,ENST00000012443,.,.,0,1,.
7547,PPP6C,ENST00000451402,.,.,0,1,.
7548,PPP6R1,ENST00000412770,.,.,0,1,.
7549,PPP6R2,ENST00000395741,.,.,0,1,.
7550,PPP6R3,ENST00000393801,.,.,0,1,.
7551,PPRC1,ENST00000278070,.,.,0,1,.
7552,PPWD1,ENST00000261308,.,.,0,1,.
7553,PQBP1,ENST00000218224,.,.,0,1,.
7554,PRAM1,ENST00000423345,.,.,0,1,.
7555,PRAMEF12,ENST00000357726,.,.,0,1,.
7556,PRB1,ENST00000500254,.,.,0,1,.
7557,PRB2,ENST00000389362,.,.,0,1,.
7558,PRC1,ENST00000394249,.,.,0,1,.
7559,PRDM10,ENST00000358825,.,.,0,1,.
7560,PRDM2,ENST00000235372,.,.,0,1,.
7561,PRDX2,ENST00000301522,.,.,0,1,.
7562,PRDX3,ENST00000298510,.,.,0,1,.
7563,PRDX5,ENST00000265462,.,.,0,1,.
7564,PRDX6,ENST00000340385,.,.,0,1,.
7565,PREPL,ENST00000409936,.,.,0,1,.
7566,PREX2,ENST00000288368,.,.,0,1,.
7567,PRH1,ENST00000428168,.,.,0,1,.
7568,PRH2,ENST00000396400,.,.,0,1,.
7569,PRICKLE1,ENST00000455697,.,.,0,1,.
7570,PRICKLE3,ENST00000376317,.,.,0,1,.
7571,PRIM1,ENST00000338193,.,.,0,1,.
7572,PRIMA1,ENST00000393140,.,.,0,1,.
7573,PRKAA1,ENST00000354209,.,.,0,1,.
7574,PRKAA2,ENST00000371244,.,.,0,1,.
7575,PRKAB1,ENST00000229328,.,.,0,1,.
7576,PRKAB2,ENST00000254101,.,.,0,1,.
7577,PRKACA,ENST00000308677,.,.,0,1,.
7578,PRKACB,ENST00000370685,.,.,0,1,.
7579,PRKAG2,ENST00000287878,.,.,0,1,.
7580,PRKAR1A,ENST00000589228,.,.,0,1,.
7581,PRKAR2A,ENST00000265563,.,.,0,1,.
7582,PRKCD,ENST00000394729,.,.,0,1,.
7583,PRKCE,ENST00000306156,.,.,0,1,.
7584,PRKCI,ENST00000295797,.,.,0,1,.
7585,PRKD2,ENST00000433867,.,.,0,1,.
7586,PRKD3,ENST00000379066,.,.,0,1,.
7587,PRKRA,ENST00000325748,.,.,0,1,.
7588,PRKX,ENST00000262848,.,.,0,1,.
7589,PRL,ENST00000306482,.,.,0,1,.
7590,PRLHR,ENST00000239032,.,.,0,1,.
7591,PRLR,ENST00000382002,.,.,0,1,.
7592,PRM2,ENST00000241808,.,.,0,1,.
7593,PRMT1,ENST00000454376,.,.,0,1,.
7594,PRMT2,ENST00000397637,.,.,0,1,.
7595,PRMT6,ENST00000370078,.,.,0,1,.
7596,PRMT8,ENST00000382622,.,.,0,1,.
7597,PRODH2,ENST00000301175,.,.,0,1,.
7598,PROM1,ENST00000510224,.,.,0,1,.
7599,PROM2,ENST00000317620,.,.,0,1,.
7600,PROSC,ENST00000328195,.,.,0,1,.
7601,PRPF19,ENST00000227524,.,.,0,1,.
7602,PRPF31,ENST00000321030,.,.,0,1,.
7603,PRPF38A,ENST00000257181,.,.,0,1,.
7604,PRPF4,ENST00000374198,.,.,0,1,.
7605,PRPF40B,ENST00000548825,.,.,0,1,.
7606,PRPF6,ENST00000266079,.,.,0,1,.
7607,PRPH,ENST00000257860,.,.,0,1,.
7608,PRPS1,ENST00000372435,.,.,0,1,.
7609,PRPS1L1,ENST00000506618,.,.,0,1,.
7610,PRPS2,ENST00000398491,.,.,0,1,.
7611,PRPSAP1,ENST00000446526,.,.,0,1,.
7612,PRPSAP2,ENST00000268835,.,.,0,1,.
7613,PRR14,ENST00000542965,.,.,0,1,.
7614,PRR3,ENST00000376560,.,.,0,1,.
7615,PRRC1,ENST00000296666,.,.,0,1,.
7616,PRRC2B,ENST00000357304,.,.,0,1,.
7617,PRRG1,ENST00000542554,.,.,0,1,.
7618,PRRG4,ENST00000257836,.,.,0,1,.
7619,PRRT3,ENST00000412055,.,.,0,1,.
7620,PRSS1,ENST00000311737,.,.,0,1,.
7621,PRSS16,ENST00000230582,.,.,0,1,.
7622,PRSS21,ENST00000005995,.,.,0,1,.
7623,PRSS37,ENST00000350549,.,.,0,1,.
7624,PRTG,ENST00000389286,.,.,0,1,.
7625,PRUNE,ENST00000271620,.,.,0,1,.
7626,PRUNE2,ENST00000376718,.,.,0,1,.
7627,PRX,ENST00000324001,.,.,0,1,.
7628,PSAPL1,ENST00000319098,.,.,0,1,.
7629,PSAT1,ENST00000376588,.,.,0,1,.
7630,PSD,ENST00000020673,.,.,0,1,.
7631,PSD2,ENST00000274710,.,.,0,1,.
7632,PSD3,ENST00000327040,.,.,0,1,.
7633,PSD4,ENST00000245796,.,.,0,1,.
7634,PSEN1,ENST00000324501,.,.,0,1,.
7635,PSEN2,ENST00000366783,.,.,0,1,.
7636,PSMA2,ENST00000223321,.,.,0,1,.
7637,PSMA3,ENST00000216455,.,.,0,1,.
7638,PSMA4,ENST00000044462,.,.,0,1,.
7639,PSMB1,ENST00000262193,.,.,0,1,.
7640,PSMB10,ENST00000358514,.,.,0,1,.
7641,PSMB3,ENST00000225426,.,.,0,1,.
7642,PSMB5,ENST00000361611,.,.,0,1,.
7643,PSMB6,ENST00000270586,.,.,0,1,.
7644,PSMB7,ENST00000259457,.,.,0,1,.
7645,PSMB8,ENST00000374882,.,.,0,1,.
7646,PSMC1,ENST00000261303,.,.,0,1,.
7647,PSMC3,ENST00000298852,.,.,0,1,.
7648,PSMC3IP,ENST00000393795,.,.,0,1,.
7649,PSMC6,ENST00000445930,.,.,0,1,.
7650,PSMD1,ENST00000308696,.,.,0,1,.
7651,PSMD10,ENST00000217958,.,.,0,1,.
7652,PSMD11,ENST00000261712,.,.,0,1,.
7653,PSMD12,ENST00000356126,.,.,0,1,.
7654,PSMD13,ENST00000431206,.,.,0,1,.
7655,PSMD3,ENST00000264639,.,.,0,1,.
7656,PSMD4,ENST00000368884,.,.,0,1,.
7657,PSMD5,ENST00000210313,.,.,0,1,.
7658,PSMD6,ENST00000295901,.,.,0,1,.
7659,PSMD7,ENST00000219313,.,.,0,1,.
7660,PSMD8,ENST00000215071,.,.,0,1,.
7661,PSMD9,ENST00000541212,.,.,0,1,.
7662,PSME3,ENST00000293362,.,.,0,1,.
7663,PSME4,ENST00000404125,.,.,0,1,.
7664,PSMF1,ENST00000335877,.,.,0,1,.
7665,PSMG2,ENST00000317615,.,.,0,1,.
7666,PSMG3,ENST00000288607,.,.,0,1,.
7667,PSPH,ENST00000395471,.,.,0,1,.
7668,PSRC1,ENST00000369909,.,.,0,1,.
7669,PSTPIP1,ENST00000558012,.,.,0,1,.
7670,PSTPIP2,ENST00000409746,.,.,0,1,.
7671,PTAFR,ENST00000539896,.,.,0,1,.
7672,PTBP2,ENST00000426398,.,.,0,1,.
7673,PTBP3,ENST00000458258,.,.,0,1,.
7674,PTCD2,ENST00000380639,.,.,0,1,.
7675,PTCD3,ENST00000254630,.,.,0,1,.
7676,PTCH1,ENST00000331920,.,.,0,1,.
7677,PTCH2,ENST00000372192,.,.,0,1,.
7678,PTCHD3,ENST00000438700,.,.,0,1,.
7679,PTDSS2,ENST00000308020,.,.,0,1,.
7680,PTGDS,ENST00000371625,.,.,0,1,.
7681,PTGES2,ENST00000338961,.,.,0,1,.
7682,PTGES3,ENST00000262033,.,.,0,1,.
7683,PTGFR,ENST00000370757,.,.,0,1,.
7684,PTGIR,ENST00000291294,.,.,0,1,.
7685,PTH1R,ENST00000313049,.,.,0,1,.
7686,PTH2R,ENST00000272847,.,.,0,1,.
7687,PTHLH,ENST00000395872,.,.,0,1,.
7688,PTK6,ENST00000217185,.,.,0,1,.
7689,PTK7,ENST00000481273,.,.,0,1,.
7690,PTMA,ENST00000341369,.,.,0,1,.
7691,PTMS,ENST00000309083,.,.,0,1,.
7692,PTOV1,ENST00000391842,.,.,0,1,.
7693,PTP4A1,ENST00000370651,.,.,0,1,.
7694,PTP4A2,ENST00000344035,.,.,0,1,.
7695,PTPN1,ENST00000371621,.,.,0,1,.
7696,PTPN18,ENST00000175756,.,.,0,1,.
7697,PTPN21,ENST00000556564,.,.,0,1,.
7698,PTPN22,ENST00000359785,.,.,0,1,.
7699,PTPN23,ENST00000265562,.,.,0,1,.
7700,PTPN3,ENST00000374541,.,.,0,1,.
7701,PTPN4,ENST00000263708,.,.,0,1,.
7702,PTPN5,ENST00000358540,.,.,0,1,.
7703,PTPN6,ENST00000456013,.,.,0,1,.
7704,PTPN7,ENST00000309017,.,.,0,1,.
7705,PTPN9,ENST00000306726,.,.,0,1,.
7706,PTPRA,ENST00000380393,.,.,0,1,.
7707,PTPRB,ENST00000334414,.,.,0,1,.
7708,PTPRC,ENST00000442510,.,.,0,1,.
7709,PTPRCAP,ENST00000326294,.,.,0,1,.
7710,PTPRD,ENST00000381196,.,.,0,1,.
7711,PTPRE,ENST00000254667,.,.,0,1,.
7712,PTPRG,ENST00000474889,.,.,0,1,.
7713,PTPRJ,ENST00000418331,.,.,0,1,.
7714,PTPRM,ENST00000580170,.,.,0,1,.
7715,PTPRN,ENST00000295718,.,.,0,1,.
7716,PTPRN2,ENST00000389418,.,.,0,1,.
7717,PTPRQ,ENST00000266688,.,.,0,1,.
7718,PTPRR,ENST00000283228,.,.,0,1,.
7719,PTPRS,ENST00000357368,.,.,0,1,.
7720,PTPRT,ENST00000373187,.,.,0,1,.
7721,PTPRU,ENST00000345512,.,.,0,1,.
7722,PTPRZ1,ENST00000393386,.,.,0,1,.
7723,PTRF,ENST00000357037,.,.,0,1,.
7724,PTRH2,ENST00000470557,.,.,0,1,.
7725,PTS,ENST00000280362,.,.,0,1,.
7726,PTTG1,ENST00000393964,.,.,0,1,.
7727,PTTG1IP,ENST00000330938,.,.,0,1,.
7728,PTTG2,ENST00000504686,.,.,0,1,.
7729,PUF60,ENST00000526683,.,.,0,1,.
7730,PUM1,ENST00000426105,.,.,0,1,.
7731,PUM2,ENST00000338086,.,.,0,1,.
7732,PURA,ENST00000331327,.,.,0,1,.
7733,PURB,ENST00000395699,.,.,0,1,.
7734,PURG,ENST00000475541,.,.,0,1,.
7735,PUS1,ENST00000376649,.,.,0,1,.
7736,PUS10,ENST00000316752,.,.,0,1,.
7737,PUS3,ENST00000227474,.,.,0,1,.
7738,PUS7,ENST00000356362,.,.,0,1,.
7739,PUSL1,ENST00000379031,.,.,0,1,.
7740,PVR,ENST00000425690,.,.,0,1,.
7741,PVRL1,ENST00000264025,.,.,0,1,.
7742,PVRL2,ENST00000252483,.,.,0,1,.
7743,PVRL4,ENST00000368012,.,.,0,1,.
7744,PWP1,ENST00000412830,.,.,0,1,.
7745,PWP2,ENST00000291576,.,.,0,1,.
7746,PWWP2A,ENST00000523662,.,.,0,1,.
7747,PXK,ENST00000356151,.,.,0,1,.
7748,PYCR1,ENST00000329875,.,.,0,1,.
7749,PYCR2,ENST00000343818,.,.,0,1,.
7750,PYCRL,ENST00000220966,.,.,0,1,.
7751,PYGL,ENST00000216392,.,.,0,1,.
7752,PYGO2,ENST00000368457,.,.,0,1,.
7753,PYHIN1,ENST00000368140,.,.,0,1,.
7754,PZP,ENST00000261336,.,.,0,1,.
7755,QDPR,ENST00000281243,.,.,0,1,.
7756,QSER1,ENST00000527788,.,.,0,1,.
7757,QSOX1,ENST00000367602,.,.,0,1,.
7758,QSOX2,ENST00000358701,.,.,0,1,.
7759,QTRTD1,ENST00000485050,.,.,0,1,.
7760,R3HDM1,ENST00000264160,.,.,0,1,.
7761,RAB11FIP2,ENST00000355624,.,.,0,1,.
7762,RAB11FIP4,ENST00000325874,.,.,0,1,.
7763,RAB12,ENST00000329286,.,.,0,1,.
7764,RAB13,ENST00000368575,.,.,0,1,.
7765,RAB14,ENST00000373840,.,.,0,1,.
7766,RAB1A,ENST00000409784,.,.,0,1,.
7767,RAB23,ENST00000317483,.,.,0,1,.
7768,RAB24,ENST00000303251,.,.,0,1,.
7769,RAB25,ENST00000361084,.,.,0,1,.
7770,RAB28,ENST00000330852,.,.,0,1,.
7771,RAB2A,ENST00000262646,.,.,0,1,.
7772,RAB2B,ENST00000397762,.,.,0,1,.
7773,RAB30,ENST00000533486,.,.,0,1,.
7774,RAB31,ENST00000578921,.,.,0,1,.
7775,RAB32,ENST00000367495,.,.,0,1,.
7776,RAB34,ENST00000447716,.,.,0,1,.
7777,RAB35,ENST00000229340,.,.,0,1,.
7778,RAB36,ENST00000263116,.,.,0,1,.
7779,RAB3B,ENST00000371655,.,.,0,1,.
7780,RAB3C,ENST00000282878,.,.,0,1,.
7781,RAB3GAP1,ENST00000442034,.,.,0,1,.
7782,RAB3GAP2,ENST00000358951,.,.,0,1,.
7783,RAB3IL1,ENST00000394836,.,.,0,1,.
7784,RAB3IP,ENST00000550536,.,.,0,1,.
7785,RAB41,ENST00000276066,.,.,0,1,.
7786,RAB43,ENST00000315150,.,.,0,1,.
7787,RAB4A,ENST00000366690,.,.,0,1,.
7788,RAB4B,ENST00000594800,.,.,0,1,.
7789,RAB5A,ENST00000273047,.,.,0,1,.
7790,RAB5B,ENST00000360299,.,.,0,1,.
7791,RAB5C,ENST00000547517,.,.,0,1,.
7792,RAB6A,ENST00000310653,.,.,0,1,.
7793,RAB6B,ENST00000285208,.,.,0,1,.
7794,RAB7A,ENST00000265062,.,.,0,1,.
7795,RAB8B,ENST00000321437,.,.,0,1,.
7796,RAB9A,ENST00000464506,.,.,0,1,.
7797,RABEP2,ENST00000358201,.,.,0,1,.
7798,RABEPK,ENST00000373538,.,.,0,1,.
7799,RABGAP1,ENST00000373647,.,.,0,1,.
7800,RABGEF1,ENST00000284957,.,.,0,1,.
7801,RABGGTA,ENST00000399409,.,.,0,1,.
7802,RABL2A,ENST00000393167,.,.,0,1,.
7803,RABL3,ENST00000273375,.,.,0,1,.
7804,RABL6,ENST00000371663,.,.,0,1,.
7805,RAC2,ENST00000249071,.,.,0,1,.
7806,RAC3,ENST00000306897,.,.,0,1,.
7807,RAD1,ENST00000382038,.,.,0,1,.
7808,RAD17,ENST00000509734,.,.,0,1,.
7809,RAD18,ENST00000264926,.,.,0,1,.
7810,RAD23A,ENST00000586534,.,.,0,1,.
7811,RAD23B,ENST00000358015,.,.,0,1,.
7812,RAD51,ENST00000382643,.,.,0,1,.
7813,RAD51AP2,ENST00000399080,.,.,0,1,.
7814,RAD54L,ENST00000371975,.,.,0,1,.
7815,RAD9B,ENST00000392672,.,.,0,1,.
7816,RAG2,ENST00000311485,.,.,0,1,.
7817,RALA,ENST00000005257,.,.,0,1,.
7818,RALBP1,ENST00000019317,.,.,0,1,.
7819,RALGAPB,ENST00000262879,.,.,0,1,.
7820,RALGDS,ENST00000393157,.,.,0,1,.
7821,RALYL,ENST00000517638,.,.,0,1,.
7822,RAN,ENST00000543796,.,.,0,1,.
7823,RANBP10,ENST00000317506,.,.,0,1,.
7824,RANBP17,ENST00000523189,.,.,0,1,.
7825,RANBP3,ENST00000340578,.,.,0,1,.
7826,RANBP3L,ENST00000502994,.,.,0,1,.
7827,RANGAP1,ENST00000455915,.,.,0,1,.
7828,RAP1A,ENST00000369709,.,.,0,1,.
7829,RAP2A,ENST00000245304,.,.,0,1,.
7830,RAP2C,ENST00000342983,.,.,0,1,.
7831,RAPGEF5,ENST00000344041,.,.,0,1,.
7832,RAPGEF6,ENST00000296859,.,.,0,1,.
7833,RAPSN,ENST00000298854,.,.,0,1,.
7834,RARA,ENST00000254066,.,.,0,1,.
7835,RARB,ENST00000330688,.,.,0,1,.
7836,RARG,ENST00000425354,.,.,0,1,.
7837,RARS,ENST00000231572,.,.,0,1,.
7838,RASA1,ENST00000274376,.,.,0,1,.
7839,RASA2,ENST00000286364,.,.,0,1,.
7840,RASA3,ENST00000334062,.,.,0,1,.
7841,RASD2,ENST00000216127,.,.,0,1,.
7842,RASEF,ENST00000376447,.,.,0,1,.
7843,RASGRF1,ENST00000419573,.,.,0,1,.
7844,RASGRF2,ENST00000265080,.,.,0,1,.
7845,RASGRP2,ENST00000354024,.,.,0,1,.
7846,RASGRP4,ENST00000587738,.,.,0,1,.
7847,RASIP1,ENST00000222145,.,.,0,1,.
7848,RASL11A,ENST00000241463,.,.,0,1,.
7849,RASL11B,ENST00000248706,.,.,0,1,.
7850,RASSF1,ENST00000357043,.,.,0,1,.
7851,RASSF3,ENST00000542104,.,.,0,1,.
7852,RASSF5,ENST00000355294,.,.,0,1,.
7853,RASSF6,ENST00000342081,.,.,0,1,.
7854,RASSF8,ENST00000405154,.,.,0,1,.
7855,RAVER2,ENST00000371072,.,.,0,1,.
7856,RBAK,ENST00000396912,.,.,0,1,.
7857,RBBP4,ENST00000373493,.,.,0,1,.
7858,RBBP5,ENST00000264515,.,.,0,1,.
7859,RBBP7,ENST00000380084,.,.,0,1,.
7860,RBBP8,ENST00000399722,.,.,0,1,.
7861,RBCK1,ENST00000356286,.,.,0,1,.
7862,RBKS,ENST00000302188,.,.,0,1,.
7863,RBM12,ENST00000374114,.,.,0,1,.
7864,RBM17,ENST00000446108,.,.,0,1,.
7865,RBM19,ENST00000545145,.,.,0,1,.
7866,RBM20,ENST00000369519,.,.,0,1,.
7867,RBM22,ENST00000199814,.,.,0,1,.
7868,RBM25,ENST00000261973,.,.,0,1,.
7869,RBM27,ENST00000265271,.,.,0,1,.
7870,RBM3,ENST00000376759,.,.,0,1,.
7871,RBM33,ENST00000401878,.,.,0,1,.
7872,RBM34,ENST00000408888,.,.,0,1,.
7873,RBM38,ENST00000356208,.,.,0,1,.
7874,RBM42,ENST00000262633,.,.,0,1,.
7875,RBM45,ENST00000286070,.,.,0,1,.
7876,RBM4B,ENST00000525754,.,.,0,1,.
7877,RBM5,ENST00000347869,.,.,0,1,.
7878,RBMS2,ENST00000262031,.,.,0,1,.
7879,RBMS3,ENST00000383767,.,.,0,1,.
7880,RBMX2,ENST00000305536,.,.,0,1,.
7881,RBMXL2,ENST00000306904,.,.,0,1,.
7882,RBMXL3,ENST00000424776,.,.,0,1,.
7883,RBP2,ENST00000232217,.,.,0,1,.
7884,RBP4,ENST00000371467,.,.,0,1,.
7885,RBPJ,ENST00000342295,.,.,0,1,.
7886,RBPMS,ENST00000339877,.,.,0,1,.
7887,RBX1,ENST00000216225,.,.,0,1,.
7888,RC3H1,ENST00000367696,.,.,0,1,.
7889,RCAN1,ENST00000313806,.,.,0,1,.
7890,RCAN3,ENST00000374395,.,.,0,1,.
7891,RCC1,ENST00000373831,.,.,0,1,.
7892,RCC2,ENST00000375436,.,.,0,1,.
7893,RCHY1,ENST00000324439,.,.,0,1,.
7894,RCL1,ENST00000381750,.,.,0,1,.
7895,RCN1,ENST00000054950,.,.,0,1,.
7896,RDH12,ENST00000551171,.,.,0,1,.
7897,RDH13,ENST00000415061,.,.,0,1,.
7898,RDH5,ENST00000257895,.,.,0,1,.
7899,REC8,ENST00000311457,.,.,0,1,.
7900,RECK,ENST00000377966,.,.,0,1,.
7901,RECQL,ENST00000444129,.,.,0,1,.
7902,REEP1,ENST00000538924,.,.,0,1,.
7903,REG1A,ENST00000233735,.,.,0,1,.
7904,REL,ENST00000295025,.,.,0,1,.
7905,RELA,ENST00000406246,.,.,0,1,.
7906,RELN,ENST00000428762,.,.,0,1,.
7907,RELT,ENST00000064780,.,.,0,1,.
7908,REM1,ENST00000201979,.,.,0,1,.
7909,REPIN1,ENST00000489432,.,.,0,1,.
7910,REPS1,ENST00000258062,.,.,0,1,.
7911,RER1,ENST00000605895,.,.,0,1,.
7912,RERG,ENST00000256953,.,.,0,1,.
7913,RESP18,ENST00000333527,.,.,0,1,.
7914,REST,ENST00000309042,.,.,0,1,.
7915,RET,ENST00000355710,.,.,0,1,.
7916,REV1,ENST00000258428,.,.,0,1,.
7917,REXO1,ENST00000170168,.,.,0,1,.
7918,REXO2,ENST00000265881,.,.,0,1,.
7919,REXO4,ENST00000371942,.,.,0,1,.
7920,RFC1,ENST00000381897,.,.,0,1,.
7921,RFC2,ENST00000055077,.,.,0,1,.
7922,RFC4,ENST00000392481,.,.,0,1,.
7923,RFC5,ENST00000454402,.,.,0,1,.
7924,RFESD,ENST00000458310,.,.,0,1,.
7925,RFPL4A,ENST00000434937,.,.,0,1,.
7926,RFT1,ENST00000296292,.,.,0,1,.
7927,RFTN1,ENST00000334133,.,.,0,1,.
7928,RFTN2,ENST00000295049,.,.,0,1,.
7929,RFWD2,ENST00000367669,.,.,0,1,.
7930,RFWD3,ENST00000361070,.,.,0,1,.
7931,RFX1,ENST00000254325,.,.,0,1,.
7932,RFX2,ENST00000303657,.,.,0,1,.
7933,RFX3,ENST00000382004,.,.,0,1,.
7934,RFX4,ENST00000357881,.,.,0,1,.
7935,RFX7,ENST00000423270,.,.,0,1,.
7936,RFXAP,ENST00000255476,.,.,0,1,.
7937,RGAG1,ENST00000465301,.,.,0,1,.
7938,RGCC,ENST00000379359,.,.,0,1,.
7939,RGL1,ENST00000304685,.,.,0,1,.
7940,RGL2,ENST00000497454,.,.,0,1,.
7941,RGL3,ENST00000393423,.,.,0,1,.
7942,RGL4,ENST00000290691,.,.,0,1,.
7943,RGN,ENST00000397180,.,.,0,1,.
7944,RGS10,ENST00000369103,.,.,0,1,.
7945,RGS12,ENST00000344733,.,.,0,1,.
7946,RGS13,ENST00000391995,.,.,0,1,.
7947,RGS16,ENST00000367558,.,.,0,1,.
7948,RGS18,ENST00000367460,.,.,0,1,.
7949,RGS19,ENST00000395042,.,.,0,1,.
7950,RGS2,ENST00000235382,.,.,0,1,.
7951,RGS20,ENST00000297313,.,.,0,1,.
7952,RGS22,ENST00000360863,.,.,0,1,.
7953,RGS3,ENST00000374140,.,.,0,1,.
7954,RGS7,ENST00000366565,.,.,0,1,.
7955,RGS9,ENST00000262406,.,.,0,1,.
7956,RHBDD1,ENST00000392062,.,.,0,1,.
7957,RHBDD2,ENST00000006777,.,.,0,1,.
7958,RHBDF1,ENST00000262316,.,.,0,1,.
7959,RHBDF2,ENST00000313080,.,.,0,1,.
